0.6, 0.02, 1000, 3239
0.06, 0.02, 1000, 3411
0.06, 0.02, 1000, 352
0.12, 0.02, 1000, 338
0.12, 0.02, 1000, 650
0.06, 0.02, 1000, 638
0.12, 0.02, 1000, 332
0.18, 0.02, 1000, 668
0.12, 0.02, 1000, 970
0.12, 0.02, 1000, 655
0.12, 0.02, 1000, 654
0.06, 0.02, 1000, 659
0.18, 0.02, 1000, 340
0.12, 0.02, 1000, 998
0.18, 0.02, 1000, 666
0.12, 0.02, 1000, 1004
0.12, 0.02, 1000, 700
0.12, 0.02, 1000, 668
0.12, 0.02, 1000, 638
0.12, 0.02, 1000, 608
0.18, 0.02, 1000, 665
0.18, 0.02, 1000, 990
0.12, 0.02, 1000, 994
0.12, 0.02, 1000, 679
0.18, 0.02, 1000, 617
0.12, 0.02, 1000, 945
0.12, 0.02, 1000, 636
0.12, 0.02, 1000, 697
0.24, 0.02, 1000, 705
0.06, 0.02, 1000, 1335
0.12, 0.02, 1000, 358
0.12, 0.02, 1000, 683
0.12, 0.02, 1000, 643
0.12, 0.02, 1000, 641
0.18, 0.02, 1000, 627
0.12, 0.02, 1000, 1060
0.18, 0.02, 1000, 663
0.18, 0.02, 1000, 1025
0.12, 0.02, 1000, 1000
0.12, 0.02, 1000, 665
0.12, 0.02, 1000, 718
0.12, 0.02, 1000, 676
0.12, 0.02, 1000, 650
0.24, 0.02, 1000, 617
0.12, 0.02, 1000, 1331
0.12, 0.02, 1000, 693
0.18, 0.02, 1000, 677
0.12, 0.02, 1000, 1085
0.12, 0.02, 1000, 674
0.12, 0.02, 1000, 715
0.18, 0.02, 1000, 713
0.18, 0.02, 1000, 995
0.12, 0.02, 1000, 1028
0.12, 0.02, 1000, 710
0.18, 0.02, 1000, 646
0.12, 0.02, 1000, 1043
0.12, 0.02, 1000, 704
0.24, 0.02, 1000, 690
0.12, 0.02, 1000, 1320
0.12, 0.02, 1000, 652
0.12, 0.02, 1000, 745
0.12, 0.02, 1000, 720
0.12, 0.02, 1000, 654
0.12, 0.02, 1000, 676
0.24, 0.02, 1000, 620
0.12, 0.02, 1000, 1343
0.12, 0.02, 1000, 696
0.12, 0.02, 1000, 649
0.12, 0.02, 1000, 658
0.12, 0.02, 1000, 659
0.12, 0.02, 1000, 675
0.18, 0.02, 1000, 670
0.12, 0.02, 1000, 962
0.18, 0.02, 1000, 622
0.12, 0.02, 1000, 1081
0.12, 0.02, 1000, 718
0.12, 0.02, 1000, 652
0.12, 0.02, 1000, 658
0.12, 0.02, 1000, 668
0.24, 0.02, 1000, 692
0.12, 0.02, 1000, 1286
0.12, 0.02, 1000, 666
0.12, 0.02, 1000, 660
0.12, 0.02, 1000, 693
0.12, 0.02, 1000, 619
0.12, 0.02, 1000, 638
0.18, 0.02, 1000, 616
0.12, 0.02, 1000, 991
0.12, 0.02, 1000, 699
0.12, 0.02, 1000, 649
0.12, 0.02, 1000, 623
0.12, 0.02, 1000, 740
0.12, 0.02, 1000, 655
0.12, 0.02, 1000, 659
0.24, 0.02, 1000, 629
0.12, 0.02, 1000, 1385
0.12, 0.02, 1000, 585
0.12, 0.02, 1000, 697
0.12, 0.02, 1000, 629
0.12, 0.02, 1000, 695
0.12, 0.02, 1000, 678
0.24, 0.02, 1000, 659
0.12, 0.02, 1000, 1355
0.12, 0.02, 1000, 664
0.12, 0.02, 1000, 676
0.12, 0.02, 1000, 668
0.12, 0.02, 1000, 678
0.12, 0.02, 1000, 677
0.24, 0.02, 1000, 703
0.12, 0.02, 1000, 1340
0.12, 0.02, 1000, 679
0.06, 0.02, 1000, 639
0.12, 0.02, 1000, 326
0.12, 0.02, 1000, 669
0.06, 0.02, 1000, 702
0.12, 0.02, 1000, 335
0.12, 0.02, 1000, 700
0.12, 0.02, 1000, 654
0.18, 0.02, 1000, 660
0.12, 0.02, 1000, 981
0.06, 0.02, 1000, 673
0.12, 0.02, 1000, 315
0.12, 0.02, 1000, 737
0.06, 0.02, 1000, 671
0.12, 0.02, 1000, 332
0.12, 0.02, 1000, 627
0.12, 0.02, 1000, 629
0.18, 0.02, 1000, 709
0.06, 0.02, 1000, 1032
0.12, 0.02, 1000, 315
0.12, 0.02, 1000, 689
0.12, 0.02, 1000, 689
0.06, 0.02, 1000, 699
0.12, 0.02, 1000, 345
0.12, 0.02, 1000, 631
0.12, 0.02, 1000, 645
0.12, 0.02, 1000, 687
0.12, 0.02, 1000, 634
0.06, 0.02, 1000, 637
0.12, 0.02, 1000, 330
0.12, 0.02, 1000, 637
0.12, 0.02, 1000, 632
0.06, 0.02, 1000, 666
0.12, 0.02, 1000, 325
0.12, 0.02, 1000, 719
0.12, 0.02, 1000, 670
0.12, 0.02, 1000, 654
0.06, 0.02, 1000, 609
0.12, 0.02, 1000, 313
0.12, 0.02, 1000, 666
0.06, 0.02, 1000, 648
0.12, 0.02, 1000, 357
0.06, 0.02, 1000, 684
0.12, 0.02, 1000, 379
0.12, 0.02, 1000, 687
0.12, 0.02, 1000, 659
0.12, 0.02, 1000, 642
0.06, 0.02, 1000, 682
0.12, 0.02, 1000, 340
0.06, 0.02, 1000, 651
0.12, 0.02, 1000, 321
0.12, 0.02, 1000, 639
0.06, 0.02, 1000, 657
0.12, 0.02, 1000, 312
0.12, 0.02, 1000, 683
0.12, 0.02, 1000, 647
0.06, 0.02, 1000, 679
0.12, 0.02, 1000, 334
0.12, 0.02, 1000, 634
0.06, 0.02, 1000, 685
0.12, 0.02, 1000, 318
0.06, 0.02, 1000, 671
0.12, 0.02, 1000, 291
0.12, 0.02, 1000, 681
0.06, 0.02, 1000, 654
0.12, 0.02, 1000, 324
0.12, 0.02, 1000, 670
0.06, 0.02, 1000, 661
0.12, 0.02, 1000, 303
0.06, 0.02, 1000, 677
0.12, 0.02, 1000, 306
0.12, 0.02, 1000, 687
0.12, 0.02, 1002, 712
0.12, 0.02, 1004, 0
0.12, 0.02, 1006, 0
0.12, 0.02, 1008, 0
0.12, 0.02, 1010, 0
0.12, 0.02, 1012, 0
0.18, 0.02, 1014, 0
0.12, 0.02, 1016, 0
0.12, 0.02, 1018, 0
0.12, 0.02, 1020, 0
0.12, 0.02, 1022, 0
0.12, 0.02, 1024, 0
0.12, 0.02, 1026, 0
0.12, 0.02, 1028, 0
0.12, 0.02, 1030, 0
0.12, 0.02, 1032, 0
0.12, 0.02, 1034, 0
0.12, 0.02, 1036, 0
0.12, 0.02, 1038, 0
0.12, 0.02, 1040, 0
0.12, 0.02, 1042, 0
0.12, 0.02, 1044, 0
0.12, 0.02, 1046, 0
0.12, 0.02, 1048, 0
0.12, 0.02, 1050, 0
0.12, 0.02, 1052, 0
0.12, 0.02, 1054, 0
0.12, 0.02, 1056, 0
0.12, 0.02, 1058, 0
0.12, 0.02, 1060, 0
0.12, 0.02, 1062, 0
0.12, 0.02, 1064, 0
0.12, 0.02, 1066, 0
0.12, 0.02, 1068, 0
0.12, 0.02, 1070, 0
0.12, 0.02, 1072, 0
0.12, 0.02, 1074, 0
0.12, 0.02, 1076, 0
0.12, 0.02, 1078, 0
0.12, 0.02, 1080, 0
0.12, 0.02, 1082, 0
0.12, 0.02, 1084, 0
0.12, 0.02, 1086, 0
0.12, 0.02, 1088, 0
0.12, 0.02, 1090, 0
0.12, 0.02, 1092, 0
0.12, 0.02, 1094, 0
0.12, 0.02, 1096, 0
0.12, 0.02, 1098, 0
0.12, 0.02, 1100, 0
0.12, 0.02, 1102, 0
0.12, 0.02, 1104, 0
0.12, 0.02, 1106, 0
0.24, 0.02, 1108, 0
0.12, 0.02, 1111, 0
0.12, 0.02, 1113, 0
0.12, 0.02, 1115, 0
0.12, 0.02, 1117, 0
0.12, 0.02, 1119, 0
0.12, 0.02, 1121, 0
0.12, 0.02, 1123, 0
0.12, 0.02, 1125, 0
0.12, 0.02, 1127, 0
0.12, 0.02, 1129, 0
0.18, 0.02, 1131, 0
0.12, 0.02, 1134, 0
0.12, 0.02, 1136, 0
0.12, 0.02, 1138, 0
0.12, 0.02, 1140, 0
0.12, 0.02, 1142, 0
0.12, 0.02, 1144, 0
0.12, 0.02, 1146, 0
0.12, 0.02, 1148, 0
0.12, 0.02, 1150, 0
0.12, 0.02, 1152, 0
0.12, 0.02, 1154, 0
0.12, 0.02, 1156, 0
0.12, 0.02, 1158, 0
0.18, 0.02, 1160, 0
0.12, 0.02, 1163, 0
0.18, 0.02, 1165, 0
0.12, 0.02, 1168, 0
0.18, 0.02, 1170, 0
0.12, 0.02, 1173, 0
0.18, 0.02, 1175, 0
0.24, 0.02, 1178, 0
0.12, 0.02, 1181, 0
0.18, 0.02, 1183, 0
0.12, 0.02, 1186, 0
0.12, 0.02, 1188, 0
0.12, 0.02, 1190, 0
0.12, 0.02, 1192, 0
0.12, 0.02, 1194, 0
0.12, 0.02, 1196, 0
0.24, 0.02, 1198, 0
0.12, 0.02, 1201, 0
0.12, 0.02, 1203, 0
0.12, 0.02, 1205, 0
0.12, 0.02, 1207, 0
0.12, 0.02, 1209, 0
0.12, 0.02, 1211, 0
0.18, 0.02, 1213, 0
0.12, 0.02, 1216, 0
0.12, 0.02, 1218, 0
0.12, 0.02, 1220, 0
0.18, 0.02, 1222, 0
0.18, 0.02, 1225, 0
0.12, 0.02, 1228, 0
0.12, 0.02, 1230, 0
0.12, 0.02, 1232, 0
