0.6, 0.02, 1000, 135
0.12, 0.02, 1000, 135
0.06, 0.02, 1000, 32
0.06, 0.02, 1000, 15
0.12, 0.02, 1000, 10
0.12, 0.02, 1000, 22
0.12, 0.02, 1000, 34
0.12, 0.02, 1000, 25
0.06, 0.02, 1000, 17
0.12, 0.02, 1000, 10
0.12, 0.02, 1000, 23
0.12, 0.02, 1000, 22
0.12, 0.02, 1000, 23
0.12, 0.02, 1000, 34
0.12, 0.02, 1000, 22
0.12, 0.02, 1000, 20
0.06, 0.02, 1000, 42
0.06, 0.02, 1000, 12
0.06, 0.02, 1000, 20
0.06, 0.02, 1000, 11
0.06, 0.02, 1000, 13
0.06, 0.02, 1000, 13
0.06, 0.02, 1000, 17
0.12, 0.02, 1000, 11
0.06, 0.02, 1000, 43
0.06, 0.02, 1000, 9
0.06, 0.02, 1000, 13
0.12, 0.02, 1000, 17
0.06, 0.02, 1000, 24
0.06, 0.02, 1000, 8
0.06, 0.02, 1000, 7
0.06, 0.02, 1000, 8
0.06, 0.02, 1000, 14
0.06, 0.02, 1000, 7
0.06, 0.02, 1000, 17
0.06, 0.02, 1000, 8
0.06, 0.02, 1000, 8
0.06, 0.02, 1000, 8
0.18, 0.02, 1000, 25
0.06, 0.02, 1000, 43
0.06, 0.02, 1000, 10
0.12, 0.02, 1000, 7
0.06, 0.02, 1000, 28
0.12, 0.02, 1000, 13
0.12, 0.02, 1000, 24
0.06, 0.02, 1000, 27
0.06, 0.02, 1000, 10
0.12, 0.02, 1000, 15
0.06, 0.02, 1000, 31
0.06, 0.02, 1000, 10
0.12, 0.02, 1000, 10
0.12, 0.02, 1000, 22
0.06, 0.02, 1000, 31
0.06, 0.02, 1000, 15
0.06, 0.02, 1000, 9
0.12, 0.02, 1000, 10
0.06, 0.02, 1000, 17
0.12, 0.02, 1000, 12
0.06, 0.02, 1000, 34
0.12, 0.02, 1000, 20
0.06, 0.02, 1000, 15
0.12, 0.02, 1000, 9
0.12, 0.02, 1000, 28
0.12, 0.02, 1000, 32
0.12, 0.02, 1000, 23
0.06, 0.02, 1000, 21
0.06, 0.02, 1000, 8
0.12, 0.02, 1000, 12
0.06, 0.02, 1000, 28
0.12, 0.02, 1000, 15
0.06, 0.02, 1000, 22
0.12, 0.02, 1000, 5
0.12, 0.02, 1000, 27
0.12, 0.02, 1000, 39
0.06, 0.02, 1000, 24
0.06, 0.02, 1000, 12
0.12, 0.02, 1000, 12
0.12, 0.02, 1000, 15
0.06, 0.02, 1000, 38
0.12, 0.02, 1000, 16
0.06, 0.02, 1000, 19
0.12, 0.02, 1000, 10
0.06, 0.02, 1000, 19
0.06, 0.02, 1000, 4
0.12, 0.02, 1000, 9
0.12, 0.02, 1000, 27
