0.12, 0, 1000, 10, 4, 1157
0.12, 0, 1000, 10, 4, 1160
0.12, 0, 1000, 10, 4, 1163
0.06, 0, 1000, 10, 4, 1162
0.12, 0, 1000, 10, 4, 1159
0.12, 0, 1000, 10, 4, 1156
0.12, 0, 1000, 10, 4, 1161
0.06, 0, 1000, 10, 4, 1159
0.12, 0, 1000, 10, 4, 1159
0.12, 0, 1000, 10, 4, 1160
0.12, 0, 1000, 10, 4, 1160
0.06, 0, 1000, 10, 4, 1160
0.12, 0, 1000, 10, 4, 1159
0.12, 0, 1000, 10, 4, 1160
0.12, 0, 1000, 10, 4, 1161
0.06, 0, 1000, 10, 4, 1158
0.12, 0, 1000, 10, 4, 1155
0.06, 0, 1000, 10, 4, 1157
0.12, 0, 1000, 10, 4, 1159
0.18, 0, 1000, 10, 4, 1156
0.06, 0, 1000, 10, 4, 1149
0.06, 0, 1000, 10, 4, 1149
0.12, 0, 1000, 10, 4, 1150
0.06, 0, 1000, 10, 4, 1149
0.12, 0, 1000, 10, 4, 1153
0.12, 0, 1000, 10, 4, 1156
0.06, 0, 1000, 10, 4, 1152
0.12, 0, 1000, 10, 4, 1152
0.18, 0, 1000, 10, 4, 1153
0.06, 0, 1000, 10, 4, 1149
0.12, 0, 1000, 10, 4, 1147
0.12, 0, 1000, 10, 4, 1151
0.12, 0, 1000, 10, 4, 1150
0.12, 0, 1000, 10, 4, 1153
0.12, 0, 1000, 10, 4, 1150
0.12, 0, 1000, 10, 4, 1148
0.12, 0, 1000, 10, 4, 1146
0.12, 0, 1000, 10, 4, 1147
0.12, 0, 1000, 10, 4, 1147
0.12, 0, 1000, 10, 4, 1144
0.12, 0, 1000, 10, 4, 1144
0.06, 0, 1000, 10, 4, 1150
0.12, 0, 1000, 10, 4, 1153
0.12, 0, 1000, 10, 4, 1152
0.12, 0, 1000, 10, 4, 1153
0.06, 0, 1000, 10, 4, 1150
0.12, 0, 1000, 10, 4, 1150
0.12, 0, 1000, 10, 4, 1150
0.12, 0, 1000, 10, 4, 1138
0.06, 0, 1000, 10, 4, 1131
0.12, 0, 1000, 10, 4, 1132
0.12, 0, 1000, 10, 4, 1140
0.12, 0, 1000, 10, 4, 1135
0.06, 0, 1000, 10, 4, 1139
0.12, 0, 1000, 10, 4, 1142
0.12, 0, 1000, 10, 4, 1140
0.12, 0, 1000, 10, 4, 1141
0.06, 0, 1000, 10, 4, 1144
0.12, 0, 1000, 10, 4, 1142
0.06, 0, 1000, 10, 4, 1140
0.12, 0, 1000, 10, 4, 1144
0.18, 0, 1000, 10, 4, 1142
0.06, 0, 1000, 10, 4, 1143
0.06, 0, 1000, 10, 4, 1144
0.12, 0, 1000, 10, 4, 1147
0.06, 0, 1000, 10, 4, 1145
0.12, 0, 1000, 10, 4, 1145
0.12, 0, 1000, 10, 4, 1142
0.18, 0, 1000, 10, 4, 1141
0.06, 0, 1000, 10, 4, 1147
0.06, 0, 1000, 10, 4, 1150
0.12, 0, 1000, 10, 4, 1150
0.12, 0, 1000, 10, 4, 1154
0.06, 0, 1000, 10, 4, 1156
0.12, 0, 1000, 10, 4, 1159
0.12, 0, 1000, 10, 4, 1160
0.12, 0, 1000, 10, 4, 1156
0.06, 0, 1000, 10, 4, 1153
0.12, 0, 1000, 10, 4, 1157
0.12, 0, 1000, 10, 4, 1160
0.12, 0, 1000, 10, 4, 1154
0.06, 0, 1000, 10, 4, 1159
0.12, 0, 1000, 10, 4, 1157
0.12, 0, 1000, 10, 4, 1157
0.06, 0, 1000, 10, 4, 1158
0.12, 0, 1000, 10, 4, 1159
0.18, 0, 1000, 10, 4, 1161
0.06, 0, 1000, 10, 4, 1167
0.06, 0, 1000, 10, 4, 1168
0.12, 0, 1000, 10, 4, 1179
0.06, 0, 1000, 10, 4, 1182
0.12, 0, 1000, 10, 4, 1183
0.12, 0, 1000, 10, 4, 1176
0.12, 0, 1000, 10, 4, 1178
0.06, 0, 1000, 10, 4, 1179
0.12, 0, 1000, 10, 4, 1179
0.12, 0, 1000, 10, 4, 1173
0.12, 0, 1000, 10, 4, 1168
0.06, 0, 1000, 10, 4, 1172
0.12, 0, 1000, 10, 4, 1169
0.12, 0, 1000, 10, 4, 1172
0.12, 0, 1000, 10, 4, 1170
0.12, 0, 1000, 10, 4, 1178
0.06, 0, 1000, 10, 4, 1175
0.12, 0, 1000, 10, 4, 1172
0.12, 0, 1000, 10, 4, 1173
0.12, 0, 1000, 10, 4, 1176
0.06, 0, 1000, 10, 4, 1179
0.12, 0, 1000, 10, 4, 1173
0.12, 0, 1000, 10, 4, 1171
0.12, 0, 1000, 10, 4, 1172
0.18, 0, 1000, 10, 4, 1174
0.06, 0, 1000, 10, 4, 1178
0.12, 0, 1000, 10, 4, 1180
0.06, 0, 1000, 10, 4, 1182
0.12, 0, 1000, 10, 4, 1180
0.06, 0, 1000, 10, 4, 1178
0.12, 0, 1000, 10, 4, 1181
0.12, 0, 1000, 10, 4, 1184
0.06, 0, 1000, 10, 4, 1183
0.12, 0, 1000, 10, 4, 1183
0.12, 0, 1000, 10, 4, 1177
0.06, 0, 1000, 10, 4, 1177
0.12, 0, 1000, 10, 4, 1177
0.12, 0, 1000, 10, 4, 1172
0.06, 0, 1000, 10, 4, 1169
0.12, 0, 1000, 10, 4, 1166
0.12, 0, 1000, 10, 4, 1165
0.12, 0, 1000, 10, 4, 1167
0.12, 0, 1000, 10, 4, 1168
0.06, 0, 1000, 10, 4, 1169
0.12, 0, 1000, 10, 4, 1172
0.12, 0, 1000, 10, 4, 1168
0.06, 0, 1000, 10, 4, 1172
0.12, 0, 1000, 10, 4, 1170
0.12, 0, 1000, 10, 4, 1163
0.06, 0, 1000, 10, 4, 1168
0.12, 0, 1000, 10, 4, 1168
0.12, 0, 1000, 10, 4, 1168
0.06, 0, 1000, 10, 4, 1168
0.12, 0, 1000, 10, 4, 1162
0.12, 0, 1000, 10, 4, 1162
0.06, 0, 1000, 10, 4, 1166
0.18, 0, 1000, 10, 4, 1164
0.12, 0, 1000, 10, 4, 1170
0.12, 0, 1000, 10, 4, 1171
0.06, 0, 1000, 10, 4, 1173
0.12, 0, 1000, 10, 4, 1169
0.12, 0, 1000, 10, 4, 1174
0.12, 0, 1000, 10, 4, 1176
0.12, 0, 1002, 10, 4, 1179
0.06, 0, 1004, 10, 4, 1182
0.12, 0, 1005, 10, 4, 1184
0.12, 0, 1007, 10, 4, 1193
0.06, 0, 1009, 10, 4, 1190
0.12, 0, 1010, 10, 4, 1193
0.12, 0, 1012, 10, 4, 1196
0.12, 0, 1014, 10, 4, 1195
0.12, 0, 1016, 10, 4, 1194
0.12, 0, 1018, 10, 4, 1193
0.06, 0, 1020, 10, 4, 1196
0.12, 0, 1021, 10, 4, 1199
0.12, 0, 1023, 10, 4, 1200
0.12, 0, 1025, 10, 4, 1206
0.12, 0, 1027, 10, 4, 1204
0.06, 0, 1029, 10, 4, 1204
0.12, 0, 1030, 10, 4, 1204
0.12, 0, 1032, 10, 4, 1201
0.12, 0, 1034, 10, 4, 1208
0.06, 0, 1036, 10, 4, 1210
0.12, 0, 1037, 10, 4, 1213
0.12, 0, 1039, 10, 4, 1211
0.12, 0, 1041, 10, 4, 1218
0.06, 0, 1043, 10, 4, 1217
0.12, 0, 1044, 10, 4, 1218
0.12, 0, 1046, 10, 4, 1217
0.12, 0, 1048, 10, 4, 1215
0.12, 0, 1050, 10, 4, 1218
0.12, 0, 1052, 10, 4, 1220
0.06, 0, 1054, 10, 4, 1222
0.18, 0, 1055, 10, 4, 1229
0.06, 0, 1057, 10, 4, 1231
0.12, 0, 1058, 10, 4, 1232
0.12, 0, 1060, 10, 4, 1229
0.12, 0, 1062, 10, 4, 1230
0.12, 0, 1064, 10, 4, 1232
0.06, 0, 1066, 10, 4, 1233
0.36, 0, 1067, 10, 4, 1237
0.06, 0, 1071, 10, 4, 1241
0.12, 0, 1072, 10, 4, 1248
0.12, 0, 1074, 10, 4, 1247
0.12, 0, 1076, 10, 4, 1250
0.12, 0, 1078, 10, 4, 1251
0.12, 0, 1080, 10, 4, 1258
0.12, 0, 1082, 10, 4, 1260
0.06, 0, 1084, 10, 4, 1265
0.12, 0, 1085, 10, 4, 1271
0.12, 0, 1087, 10, 4, 1272
0.12, 0, 1089, 10, 4, 1284
0.12, 0, 1091, 10, 4, 1295
0.12, 0, 1093, 10, 4, 1290
0.06, 0, 1095, 10, 4, 1288
0.12, 0, 1096, 10, 4, 1290
0.12, 0, 1098, 10, 4, 1294
0.12, 0, 1100, 10, 4, 1292
0.12, 0, 1102, 10, 4, 1289
0.12, 0, 1104, 10, 4, 1289
0.06, 0, 1106, 10, 4, 1288
0.12, 0, 1107, 10, 4, 1296
0.12, 0, 1109, 10, 4, 1299
0.12, 0, 1111, 10, 4, 1304
0.12, 0, 1113, 10, 4, 1305
0.06, 0, 1115, 10, 4, 1302
0.12, 0, 1116, 10, 4, 1303
0.12, 0, 1118, 10, 4, 1302
0.06, 0, 1120, 10, 4, 1304
0.12, 0, 1121, 10, 4, 1310
0.12, 0, 1123, 10, 4, 1314
0.12, 0, 1125, 10, 4, 1318
0.06, 0, 1127, 10, 4, 1322
0.12, 0, 1128, 10, 4, 1324
0.12, 0, 1130, 10, 4, 1328
0.12, 0, 1132, 10, 4, 1341
0.12, 0, 1134, 10, 4, 1346
0.06, 0, 1136, 10, 4, 1341
0.12, 0, 1137, 10, 4, 1346
0.12, 0, 1139, 10, 4, 1347
0.06, 0, 1141, 10, 4, 1347
0.12, 0, 1142, 10, 4, 1350
0.12, 0, 1144, 10, 4, 1347
0.12, 0, 1146, 10, 4, 1345
0.06, 0, 1148, 10, 4, 1351
0.12, 0, 1149, 10, 4, 1356
0.12, 0, 1151, 10, 4, 1354
0.12, 0, 1153, 10, 4, 1357
0.12, 0, 1155, 10, 4, 1358
0.12, 0, 1157, 10, 4, 1366
0.06, 0, 1159, 10, 4, 1369
0.12, 0, 1160, 10, 4, 1375
0.12, 0, 1162, 10, 4, 1383
0.12, 0, 1164, 10, 4, 1382
0.12, 0, 1166, 10, 4, 1386
0.12, 0, 1168, 10, 4, 1380
0.06, 0, 1170, 10, 4, 1386
0.12, 0, 1171, 10, 4, 1385
0.12, 0, 1173, 10, 4, 1383
0.12, 0, 1175, 10, 4, 1384
0.12, 0, 1177, 10, 4, 1394
0.12, 0, 1179, 10, 4, 1396
0.12, 0, 1181, 10, 4, 1391
0.12, 0, 1183, 10, 4, 1394
0.06, 0, 1185, 10, 4, 1391
0.12, 0, 1186, 10, 4, 1396
0.12, 0, 1188, 10, 4, 1388
0.12, 0, 1190, 10, 4, 1387
0.12, 0, 1192, 10, 4, 1391
0.12, 0, 1194, 10, 4, 1393
0.12, 0, 1196, 10, 4, 1393
0.12, 0, 1198, 10, 4, 1392
0.12, 0, 1200, 10, 4, 1392
0.06, 0, 1202, 10, 4, 1402
0.12, 0, 1203, 10, 4, 1405
0.12, 0, 1205, 10, 4, 1408
0.12, 0, 1207, 10, 4, 1403
0.12, 0, 1209, 10, 4, 1403
0.12, 0, 1211, 10, 4, 1407
0.12, 0, 1213, 10, 4, 1411
0.12, 0, 1215, 10, 4, 1411
0.12, 0, 1217, 10, 4, 1416
0.12, 0, 1219, 10, 4, 1412
0.12, 0, 1221, 10, 4, 1416
0.12, 0, 1223, 10, 4, 1418
0.12, 0, 1225, 10, 4, 1418
0.12, 0, 1227, 10, 4, 1421
0.12, 0, 1229, 10, 4, 1427
0.12, 0, 1229, 10, 4, 1428
0.12, 0, 1229, 10, 4, 1432
0.12, 0, 1229, 10, 4, 1437
0.12, 0, 1229, 10, 4, 1434
0.12, 0, 1229, 10, 4, 1435
0.12, 0, 1229, 10, 4, 1436
0.12, 0, 1229, 10, 4, 1434
0.12, 0, 1229, 10, 4, 1433
0.12, 0, 1229, 10, 4, 1433
0.12, 0, 1229, 10, 4, 1428
0.06, 0, 1229, 10, 4, 1433
0.12, 0, 1229, 10, 4, 1431
0.12, 0, 1229, 10, 4, 1439
0.12, 0, 1229, 10, 4, 1445
0.12, 0, 1229, 10, 4, 1447
0.12, 0, 1229, 10, 4, 1432
0.18, 0, 1229, 10, 4, 1429
0.06, 0, 1229, 10, 4, 1435
0.12, 0, 1229, 10, 4, 1437
0.06, 0, 1229, 10, 4, 1437
0.12, 0, 1229, 10, 4, 1434
0.12, 0, 1229, 10, 4, 1441
0.12, 0, 1229, 10, 4, 1443
0.06, 0, 1229, 10, 4, 1442
0.12, 0, 1229, 10, 4, 1441
0.12, 0, 1229, 10, 4, 1451
0.12, 0, 1229, 10, 4, 1452
0.06, 0, 1229, 10, 4, 1453
0.12, 0, 1229, 10, 4, 1453
0.12, 0, 1229, 10, 4, 1455
0.12, 0, 1229, 10, 4, 1459
0.06, 0, 1229, 10, 4, 1464
0.12, 0, 1229, 10, 4, 1465
0.12, 0, 1229, 10, 4, 1464
0.12, 0, 1229, 10, 4, 1463
0.12, 0, 1229, 10, 4, 1464
0.12, 0, 1229, 10, 4, 1468
0.12, 0, 1229, 10, 4, 1468
0.12, 0, 1229, 10, 4, 1467
0.12, 0, 1229, 10, 4, 1476
0.12, 0, 1229, 10, 4, 1469
0.06, 0, 1229, 10, 4, 1460
0.12, 0, 1229, 10, 4, 1454
0.12, 0, 1229, 10, 4, 1452
0.12, 0, 1229, 10, 4, 1449
0.12, 0, 1229, 10, 4, 1440
0.12, 0, 1229, 10, 4, 1432
0.12, 0, 1229, 10, 4, 1431
0.12, 0, 1229, 10, 4, 1419
0.12, 0, 1229, 10, 4, 1420
0.06, 0, 1229, 10, 4, 1417
0.12, 0, 1229, 10, 4, 1413
0.12, 0, 1229, 10, 4, 1407
0.12, 0, 1229, 10, 4, 1403
0.12, 0, 1229, 10, 4, 1394
0.12, 0, 1229, 10, 4, 1395
0.12, 0, 1229, 10, 4, 1393
0.12, 0, 1229, 10, 4, 1396
0.06, 0, 1229, 10, 4, 1394
0.12, 0, 1229, 10, 4, 1393
0.12, 0, 1229, 10, 4, 1395
0.12, 0, 1229, 10, 4, 1396
0.12, 0, 1229, 10, 4, 1406
0.12, 0, 1229, 10, 4, 1409
0.12, 0, 1229, 10, 4, 1409
0.06, 0, 1229, 10, 4, 1415
0.12, 0, 1229, 10, 4, 1416
0.12, 0, 1229, 10, 4, 1417
0.12, 0, 1229, 10, 4, 1422
0.12, 0, 1229, 10, 4, 1420
0.06, 0, 1229, 10, 4, 1414
0.12, 0, 1229, 10, 4, 1413
0.12, 0, 1229, 10, 4, 1421
0.12, 0, 1229, 10, 4, 1421
0.18, 0, 1229, 10, 4, 1420
0.06, 0, 1229, 10, 4, 1421
0.12, 0, 1229, 10, 4, 1425
0.06, 0, 1229, 10, 4, 1422
0.12, 0, 1229, 10, 4, 1420
0.12, 0, 1229, 10, 4, 1420
0.12, 0, 1229, 10, 4, 1423
0.12, 0, 1229, 10, 4, 1423
0.12, 0, 1229, 10, 4, 1419
0.06, 0, 1229, 10, 4, 1415
0.12, 0, 1229, 10, 4, 1416
0.12, 0, 1229, 10, 4, 1417
0.12, 0, 1229, 10, 4, 1421
0.06, 0, 1229, 10, 4, 1420
0.18, 0, 1229, 10, 4, 1419
0.12, 0, 1229, 10, 4, 1418
0.12, 0, 1229, 10, 4, 1411
0.24, 0, 1229, 10, 4, 1403
0.06, 0, 1229, 10, 4, 1402
0.12, 0, 1229, 10, 4, 1402
0.06, 0, 1229, 10, 4, 1400
0.12, 0, 1229, 10, 4, 1403
0.12, 0, 1229, 10, 4, 1406
0.18, 0, 1229, 10, 4, 1412
0.12, 0, 1229, 10, 4, 1410
0.12, 0, 1229, 10, 4, 1415
0.12, 0, 1229, 10, 4, 1407
0.12, 0, 1229, 10, 4, 1406
0.12, 0, 1229, 10, 4, 1405
0.06, 0, 1229, 10, 4, 1405
0.12, 0, 1229, 10, 4, 1405
0.18, 0, 1229, 10, 4, 1411
0.06, 0, 1229, 10, 4, 1416
0.12, 0, 1229, 10, 4, 1414
0.12, 0, 1229, 10, 4, 1415
0.12, 0, 1229, 10, 4, 1409
0.12, 0, 1229, 10, 4, 1406
0.12, 0, 1229, 10, 4, 1414
0.06, 0, 1229, 10, 4, 1417
0.12, 0, 1229, 10, 4, 1417
0.12, 0, 1229, 10, 4, 1426
0.12, 0, 1229, 10, 4, 1427
0.06, 0, 1229, 10, 4, 1424
0.12, 0, 1229, 10, 4, 1423
0.12, 0, 1229, 10, 4, 1429
0.12, 0, 1229, 10, 4, 1434
0.12, 0, 1229, 10, 4, 1428
0.06, 0, 1229, 10, 4, 1425
0.12, 0, 1229, 10, 4, 1420
0.12, 0, 1229, 10, 4, 1421
0.12, 0, 1229, 10, 4, 1426
0.12, 0, 1229, 10, 4, 1427
0.06, 0, 1229, 10, 4, 1433
0.12, 0, 1229, 10, 4, 1433
0.12, 0, 1229, 10, 4, 1429
0.18, 0, 1229, 10, 4, 1431
0.06, 0, 1229, 10, 4, 1427
0.12, 0, 1229, 10, 4, 1426
0.06, 0, 1229, 10, 4, 1421
0.12, 0, 1229, 10, 4, 1421
0.12, 0, 1229, 10, 4, 1417
0.12, 0, 1229, 10, 4, 1418
0.12, 0, 1229, 10, 4, 1419
0.06, 0, 1229, 10, 4, 1421
0.18, 0, 1229, 10, 4, 1427
0.12, 0, 1229, 10, 4, 1428
0.12, 0, 1229, 10, 4, 1428
0.06, 0, 1229, 10, 4, 1431
0.12, 0, 1229, 10, 4, 1432
0.12, 0, 1229, 10, 4, 1431
0.12, 0, 1229, 10, 4, 1430
0.12, 0, 1229, 10, 4, 1427
0.12, 0, 1229, 10, 4, 1427
0.12, 0, 1229, 10, 4, 1425
0.12, 0, 1229, 10, 4, 1422
0.12, 0, 1229, 10, 4, 1422
0.12, 0, 1229, 10, 4, 1432
0.06, 0, 1229, 10, 4, 1432
0.12, 0, 1229, 10, 4, 1432
0.12, 0, 1229, 10, 4, 1438
0.12, 0, 1229, 10, 4, 1429
0.12, 0, 1229, 10, 4, 1436
0.12, 0, 1229, 10, 4, 1434
0.06, 0, 1229, 10, 4, 1434
0.12, 0, 1229, 10, 4, 1437
0.12, 0, 1229, 10, 4, 1435
0.12, 0, 1229, 10, 4, 1434
0.12, 0, 1229, 10, 4, 1429
0.12, 0, 1229, 10, 4, 1428
0.12, 0, 1229, 10, 4, 1427
0.12, 0, 1229, 10, 4, 1427
0.12, 0, 1229, 10, 4, 1427
0.06, 0, 1229, 10, 4, 1424
0.12, 0, 1229, 10, 4, 1425
0.12, 0, 1229, 10, 4, 1425
0.12, 0, 1229, 10, 4, 1424
0.06, 0, 1229, 10, 4, 1424
0.12, 0, 1229, 10, 4, 1426
0.12, 0, 1229, 10, 4, 1427
0.12, 0, 1229, 10, 4, 1422
0.12, 0, 1229, 10, 4, 1413
0.12, 0, 1229, 10, 4, 1410
0.12, 0, 1229, 10, 4, 1414
0.12, 0, 1229, 10, 4, 1418
0.12, 0, 1229, 10, 4, 1421
0.06, 0, 1229, 10, 4, 1418
0.12, 0, 1229, 10, 4, 1423
0.12, 0, 1229, 10, 4, 1432
0.12, 0, 1229, 10, 4, 1429
0.06, 0, 1229, 10, 4, 1425
0.12, 0, 1229, 10, 4, 1432
0.12, 0, 1229, 10, 4, 1430
0.12, 0, 1229, 10, 4, 1431
0.12, 0, 1229, 10, 4, 1431
0.06, 0, 1229, 10, 4, 1432
0.12, 0, 1229, 10, 4, 1432
0.12, 0, 1229, 10, 4, 1431
0.06, 0, 1229, 10, 4, 1433
0.12, 0, 1229, 10, 4, 1434
0.12, 0, 1229, 10, 4, 1439
0.06, 0, 1229, 10, 4, 1438
0.12, 0, 1229, 10, 4, 1436
0.12, 0, 1229, 10, 4, 1436
0.18, 0, 1229, 10, 4, 1432
0.12, 0, 1229, 10, 4, 1431
0.06, 0, 1229, 10, 4, 1433
0.12, 0, 1229, 10, 4, 1429
0.12, 0, 1229, 10, 4, 1418
0.12, 0, 1229, 10, 4, 1429
0.06, 0, 1229, 10, 4, 1424
0.12, 0, 1229, 10, 4, 1424
0.12, 0, 1229, 10, 4, 1422
0.12, 0, 1229, 10, 4, 1424
0.06, 0, 1229, 10, 4, 1420
0.12, 0, 1229, 10, 4, 1428
0.12, 0, 1229, 10, 4, 1431
0.12, 0, 1229, 10, 4, 1434
0.18, 0, 1229, 10, 4, 1437
0.06, 0, 1229, 10, 4, 1441
0.12, 0, 1229, 10, 4, 1441
0.12, 0, 1229, 10, 4, 1439
0.12, 0, 1229, 10, 4, 1442
0.12, 0, 1229, 10, 4, 1449
0.12, 0, 1229, 10, 4, 1448
0.12, 0, 1229, 10, 4, 1449
0.12, 0, 1229, 10, 4, 1445
0.06, 0, 1229, 10, 4, 1439
0.12, 0, 1229, 10, 4, 1439
0.12, 0, 1229, 10, 4, 1450
0.12, 0, 1229, 10, 4, 1447
0.12, 0, 1229, 10, 4, 1450
0.12, 0, 1229, 10, 4, 1447
0.12, 0, 1229, 10, 4, 1449
0.12, 0, 1229, 10, 4, 1452
0.06, 0, 1229, 10, 4, 1454
0.12, 0, 1229, 10, 4, 1454
0.12, 0, 1229, 10, 4, 1456
0.12, 0, 1229, 10, 4, 1454
0.12, 0, 1229, 10, 4, 1456
0.12, 0, 1229, 10, 4, 1454
0.12, 0, 1229, 10, 4, 1456
0.12, 0, 1229, 10, 4, 1457
0.12, 0, 1229, 10, 4, 1455
0.12, 0, 1229, 10, 4, 1453
0.06, 0, 1229, 10, 4, 1453
0.18, 0, 1229, 10, 4, 1459
0.12, 0, 1229, 10, 4, 1457
0.06, 0, 1229, 10, 4, 1457
0.12, 0, 1229, 10, 4, 1459
0.12, 0, 1229, 10, 4, 1460
0.12, 0, 1229, 10, 4, 1463
0.12, 0, 1229, 10, 4, 1464
0.06, 0, 1229, 10, 4, 1465
0.12, 0, 1229, 10, 4, 1466
0.12, 0, 1229, 10, 4, 1467
0.12, 0, 1229, 10, 4, 1464
0.12, 0, 1229, 10, 4, 1471
0.06, 0, 1229, 10, 4, 1470
0.12, 0, 1229, 10, 4, 1466
0.12, 0, 1229, 10, 4, 1464
0.12, 0, 1229, 10, 4, 1466
0.18, 0, 1229, 10, 4, 1464
